nearest stattion,number of stops within 2kms
291.5938803,16
886.608485,18
260.193245,21
261.2437,19
678.9963361,9
505.3766937,18
50.99644375,17
340.707902,18
71.21283861,16
683.1327423,15
50.99644375,17
299.4529009,18
21.80001817,16
523.0643049,5
294.3217178,16
280.455159,19
261.2437,19
711.8590055,13
324.8214488,19
324.8214488,19
326.0721125,19
286.4685361,17
71.21283861,16
115.31815,17
71.21283861,16
428.6799011,18
428.6799011,18
47.84336634,16
566.9355432,9
267.6416955,17
379.9111887,10
199.3308476,17
5.61572982,16
470.935552,19
261.2437,19
423.1502059,23
696.0664437,11
795.2863563,16
268.0531746,8
71.21283861,16
900.7785243,6
566.9355432,9
199.3759614,12
273.836711,19
95.94064104,20
206.1777806,16
681.9805835,11
256.7378938,16
795.2863563,16
1247.688307,6
291.5938803,16
227.4988364,16
175.803022,17
26.91173457,20
196.8411723,17
50.99644375,17
407.4121156,18
309.6318002,17
326.0721125,19
309.6318002,17
447.4357175,14
309.6318002,17
175.803022,17
514.4460002,15
299.4529009,18
767.0382203,11
26.91173457,20
378.9255117,19
614.8754849,18
319.5661631,9
334.9836814,9
576.3911559,11
322.745695,11
694.3027739,8
238.7304199,17
694.3027739,8
238.7304199,17
652.351864,11
5.61572982,16
256.7378938,16
299.0716638,17
235.5283854,17
50.99644375,17
847.657816,9
396.9954619,17
190.5068159,12
267.6416955,17
47.84336634,16
206.1777806,16
190.5068159,12
278.8026356,14
607.8217274,8
368.2930292,21
759.0083873,9
614.8754849,18
1099.210136,13
194.9020359,20
261.2437,19
467.4821175,18
467.4821175,18
267.7822947,17
407.4121156,18
407.4121156,18
407.4121156,18
477.2118222,18
67.75908729,16
50.99644375,17
709.9196258,16
709.9196258,16
676.6741334,17
71.21283861,16
780.3218747,10
676.6741334,17
815.9774798,3
261.2437,19
731.5109913,16
261.2437,19
466.5330183,13
267.7822947,17
206.1777806,16
50.99644375,17
628.1581858,20
144.1701315,16
67.75908729,16
378.9255117,19
267.7822947,17
676.6741334,17
393.5552587,19
144.1701315,16
291.5938803,16
144.1701315,16
339.5713323,22
827.0682932,15
302.264454,16
476.2928963,13
827.0682932,15
411.0493027,12
522.0777018,15
309.6318002,17
144.1701315,16
687.2731557,7
387.0792947,16
559.4020668,18
348.1739374,17
793.5988652,14
267.7822947,17
569.5984366,17
516.4218621,10
887.2357175,18
286.4685361,17
206.1777806,16
445.5239984,9
144.1701315,16
236.8225124,17
227.4988364,16
340.707902,18
324.8214488,19
569.5984366,17
209.6406465,17
275.4405617,16
291.5938803,16
236.8225124,17
319.4051725,17
26.91173457,20
347.6518902,11
206.1777806,16
482.5053255,17
596.2195123,22
308.0315297,21
180.0596477,16
71.21283861,16
744.448698,11
746.9451186,14
368.8687074,13
449.2054411,22
379.8500708,13
815.9774798,3
503.5261668,16
273.836711,19
309.6318002,17
222.8280271,18
227.4988364,16
815.9774798,3
95.94064104,20
275.7550674,18
509.6813853,16
709.9196258,16
676.6741334,17
47.84336634,16
136.5506209,17
291.5938803,16
50.99644375,17
477.2118222,18
256.7378938,16
227.4988364,16
235.5283854,17
235.5283854,17
50.99644375,17
189.6727052,16
67.75908729,16
50.99644375,17
189.6727052,16
67.75908729,16
541.6808756,11
382.2316261,16
533.1905429,16
362.7308691,16
275.4405617,16
970.903112,16
67.75908729,16
347.6518902,11
71.21283861,16
628.1581858,20
286.4685361,17
683.1327423,15
206.1777806,16
194.9020359,20
319.4051725,17
602.3287055,16
360.1548791,17
663.02573,9
663.02573,9
344.7103397,16
309.6318002,17
260.193245,21
398.387616,13
973.859626,18
362.7308691,16
50.99644375,17
676.6741334,17
676.6741334,17
182.4434561,17
378.1852373,17
196.8417533,19
126.0680389,17
286.4685361,17
467.4821175,18
378.9255117,19
71.21283861,16
362.7308691,16
286.4685361,17
509.0151334,19
998.412244,18
71.21283861,16
309.6318002,17
367.3887707,9
998.412244,18
523.4710378,13
246.0340916,11
144.1701315,16
523.4710378,13
246.0340916,11
144.1701315,16
136.5506209,17
175.803022,17
274.4778435,16
613.3620279,11
335.7446982,16
176.1986862,23
509.0151334,19
140.3940518,16
227.4988364,16
234.8294734,17
91.25352497,17
328.667008,14
267.7822947,17
212.6202795,11
453.4247817,10
310.7013738,17
328.667008,14
144.1701315,16
71.21283861,16
391.7839552,11
291.5938803,16
518.4808696,19
651.8309902,17
651.8309902,17
347.6518902,11
266.2186093,11
319.4051725,17
412.4899255,22
235.5283854,17
559.0811907,4
995.9336745,10
144.1701315,16
319.4051725,17
319.4051725,17
235.5283854,17
676.6741334,17
67.75908729,16
359.976859,13
322.745695,11
441.018419,10
773.8398062,4
101.2179865,16
529.1871141,11
351.9594046,16
347.6518902,11
725.9497032,9
71.21283861,16
71.21283861,16
892.5316198,18
454.3472799,18
302.264454,16
428.7793564,8
541.112025,11
340.707902,18
970.903112,16
995.9336745,10
286.4685361,17
71.21283861,16
256.7378938,16
227.4988364,16
621.8485785,19
581.2896053,19
227.4988364,16
995.9336745,10
977.4885607,15
399.6397746,16
312.2279868,16
382.8873206,14
615.5817041,5
5.61572982,16
1022.798599,15
588.3134432,11
299.4529009,18
261.2437,19
136.5506209,17
227.4988364,16
351.9594046,16
731.5109913,16
280.455159,19
5.61572982,16
188.4638326,17
795.2863563,16
1172.393167,9
1049.593343,9
142.3440417,17
280.455159,19
368.7787283,19
144.1701315,16
504.3657446,19
499.4442674,16
261.0067422,15
475.6723028,22
778.7448232,9
731.5109913,16
302.3150895,21
406.523809,19
267.6416955,17
158.6252775,17
731.5109913,16
475.6723028,22
571.3756626,13
267.7822947,17
359.976859,13
698.961941,11
267.7822947,17
340.707902,18
261.2437,19
91.25352497,17
71.21283861,16
566.9355432,9
234.8294734,17
236.8225124,17
613.3620279,11
316.031986,17
359.7309204,22
150.0233869,20
543.4490299,8
301.6156093,10
490.2647874,19
961.8046783,7
301.6156093,10
415.2802531,18
415.2802531,18
415.2802531,18
778.7448232,9
795.2863563,16
517.7210801,11
190.5779557,22
664.9974815,18
143.7829414,19
803.687711,11
806.8593139,14
223.2814737,6
664.9974815,18
267.6416955,17
176.9489388,22
406.523809,19
101.2179865,16
71.42240542,22
378.1852373,17
266.2186093,11
711.8590055,13
676.6741334,17
144.1701315,16
326.0721125,19
71.21283861,16
326.0721125,19
71.21283861,16
286.4685361,17
93.4037849,6
93.09532651,6
280.455159,19
267.7822947,17
853.1607539,11
300.2149634,21
347.6518902,11
347.6518902,11
158.6252775,17
236.8225124,17
77.29886796,17
326.0721125,19
144.1701315,16
286.4685361,17
681.9805835,11
302.264454,16
725.5688369,14
300.2149634,21
319.4051725,17
71.21283861,16
571.3756626,13
569.6550857,18
379.1489194,17
93.4037849,6
267.7822947,17
652.1072556,17
93.09532651,6
67.75908729,16
413.9836023,17
577.8547624,11
157.9295102,14
416.1143267,17
351.9594046,16
767.4084207,17
263.1730192,6
793.5988652,14
664.9974815,18
278.8026356,14
411.3017287,17
294.3217178,16
342.4042489,21
880.0256148,13
360.1548791,17
505.3766937,18
342.4042489,21
78.87327508,20
348.2292446,19
140.3940518,16
347.6518902,11
628.1581858,20
443.8918544,11
302.264454,16
209.9539141,22
360.1548791,17
227.4988364,16
504.4656564,17
326.0721125,19
150.0233869,20
535.3407874,25
569.6550857,18
176.9489388,22
302.264454,16
633.9932573,25
291.5938803,16
157.9295102,14
313.2292114,21
326.0721125,19
126.0680389,17
709.9196258,16
126.0680389,17
411.6578654,8
291.5938803,16
152.9207649,23
815.4446456,9
1022.798599,15
665.8184759,4
425.3215145,14
206.1777806,16
576.3911559,11
399.6397746,16
47.84336634,16
368.2930292,21
85.49533232,17
299.0716638,17
227.4988364,16
371.5010365,23
140.3940518,16
260.193245,21
77.29886796,17
476.4113934,18
614.8754849,18
294.3217178,16
261.2437,19
416.9578325,10
144.1701315,16
261.2437,19
309.6318002,17
40.76236644,17
977.4885607,15
267.7822947,17
140.3940518,16
425.3215145,14
164.8438394,15
490.1812577,6
448.2410855,17
320.1885727,23
411.0493027,12
676.6741334,17
136.5506209,17
421.646465,10
887.2357175,18
175.803022,17
180.0596477,16
855.0492755,16
227.4988364,16
703.6661842,11
309.6318002,17
887.2357175,18
291.5938803,16
319.4051725,17
309.6318002,17
176.1986862,23
309.6318002,17
176.1986862,23
406.523809,19
136.5506209,17
453.4247817,10
175.803022,17
303.6523365,19
132.7088456,16
175.803022,17
491.1320122,10
92.73260959,22
90.76949765,11
780.2960769,6
696.3534852,4
95.94064104,20
425.3215145,14
438.6319059,6
326.0721125,19
726.0944114,15
795.2863563,16
650.4745069,23
886.608485,18
325.6221148,19
421.646465,10
136.5506209,17
124.1686218,16
509.0151334,19
461.9796906,21
461.9796906,21
267.6416955,17
412.4899255,22
60.74473066,11
175.803022,17
261.2437,19
406.523809,19
421.7012157,8
302.3150895,21
404.5523945,17
243.1794158,9
346.8379456,12
92.73260959,22
302.264454,16
602.3287055,16
71.42240542,22
254.6721267,21
571.3756626,13
175.803022,17
361.3811474,21
937.720147,10
93.08698092,4
1006.422031,4
710.59317,3
1277.888693,3
1586.400324,1
622.5314532,2
631.969856,3
1534.068124,3
1746.894851,1
0,0
1893.114812,1
0,0
0,0
0,0
824.7144302,1
0,0
1496.836431,4
1987.428268,1
409.3254608,4
1541.116011,4
0,0
1496.836431,4
270.5771193,3
610.8048568,3
1173.321755,2
933.8114688,2
301.8179204,2
130.4352505,2
557.9139803,2
0,0
1717.530034,1
1221.005368,5
797.607048,4
571.5911684,2
623.5014846,3
0,0
408.6201022,4
1266.211796,3
130.4352505,2
130.4352505,2
0,0
952.2929119,6
0,0
1106.755712,3
0,0
1773.334889,1
0,0
648.3815422,3
1930.515132,1
1410.139552,1
923.6153601,3
1241.709457,2
709.1799016,3
1305.979274,3
1444.184515,3
850.5090457,2
0,0
850.5090457,2
693.8130676,3
848.5431173,2
1003.648027,2
130.4352505,2
921.1156017,2
301.8179204,2
566.0882105,2
0,0
111.723038,4
1406.028844,4
1110.701809,2
264.5819397,4
719.98469,2
0,0
0,0
1236.510306,3
157.5455952,4
1000.171808,3
0,0
744.871056,2
248.4974664,6
0,0
1256.030871,3
714.4031231,3
0,0
1759.71394,3
1266.211796,3
992.897339,2
1108.940807,2
714.4031231,3
622.1082084,3
714.4031231,3
618.1003175,3
1144.204726,5
1368.998937,3
890.2808831,3
890.2808831,3
1217.158854,2
1522.591824,3
659.7379248,2
0,0
0,0
714.4031231,3
585.6775684,2
0,0
1390.275262,1
563.6279406,3
942.403898,3
1250.071517,3
648.3815422,3
1476.459927,1
1454.343524,2
1410.139552,1
0,0
0,0
1554.198047,3
933.7029647,2
691.9796516,2
1964.660916,1
563.0745557,3
435.9109052,6
882.3174279,2
751.4442224,3
713.2092617,3
1722.023986,1
713.2092617,3
1270.548784,1
739.0609606,2
1463.7174,2
598.987428,6
0,0
0,0
1873.066826,1
1964.660916,1
1287.464843,2
1727.372021,2
840.624483,3
0,0
1005.942845,5
0,0
1058.582045,2
511.7795443,5
843.7849421,2
659.6559243,3
0,0
1608.637563,1
0,0
1111.701862,1
1764.949894,1
908.6104652,2
781.1114412,2
1128.276957,2
1111.701862,1
1180.193656,2
1102.439729,2
452.9419066,5
1286.006447,3
1286.006447,3
1181.073802,2
1907.095052,1
412.2916961,5
0,0
1238.88276,1
1314.186831,2
827.0738427,2
244.8965582,5
0,0
0,0
0,0
1145.180267,5
1217.158854,2
0,0
1878.426439,1
0,0
1561.046795,2
400.7845786,6
0,0
1379.928184,3
1371.099319,2
1124.039616,3
1442.256939,2
0,0
0,0
1477.689609,1
0,0
853.7595805,2
557.3068094,1
0,0
1833.425957,1
0,0
1476.459927,1
0,0
0,0
1454.343524,2
168.8985633,2
668.0731924,5
269.5980358,2
0,0
0,0
0,0
1909.590124,1
1236.510306,3
1065.904463,2
1499.754606,4
0,0
1309.92151,3
0,0
729.5622446,5
1732.155919,1
487.5182711,3
1286.394148,3
752.9521129,3
0,0
1906.239455,1
0,0
1608.637563,1
623.5014846,3
659.7379248,2
716.161143,2
0,0
890.2808831,3
363.686197,2
132.2097638,2
0,0
0,0
830.514489,6
0,0
713.1811588,3
1834.691734,2
888.5688686,1
1351.641946,1
0,0
0,0
0,0
0,0
1017.086768,5
916.2046229,2
1016.093146,2
0,0
0,0
1789.302898,1
948.78348,5
1017.086768,5
711.5043433,2
948.78348,5
1371.258011,3
478.6170495,6
1789.302898,1
1233.120623,2
1379.928184,3
890.2808831,3
123.610379,2
59.46303657,3
1647.93888,1
0,0
381.7251176,5
0,0
0,0
1732.155919,1
301.8179204,2
610.2350633,3
1704.36307,2
0,0
130.4352505,2
1269.559755,2
1379.928184,3
711.5043433,2
1159.12039,3
1135.6431,3
0,0
1379.928184,3
1181.073802,2
989.1548046,2
780.1662846,6
1346.683285,3
357.2625255,3
723.375202,2
1402.281173,3
773.4388721,2
594.8037195,2
1010.58241,2
1213.284652,2
1575.399796,1
719.1951279,6
1080.986527,3
1286.006447,3
1286.006447,3
1363.460346,1
1080.532672,2
268.6915621,2
0,0
1793.454074,2
1900.315383,1
1561.988298,2
1233.120623,2
289.1500902,4
1309.92151,3
1309.366599,1
0,0
858.2107595,2
1286.394148,3
1286.394148,3
0,0
1044.997919,2
260.2194457,3
561.929148,2
649.6621531,3
919.7985059,2
0,0
832.27695,4
843.0475875,2
465.7362209,2
115.4603062,2
1870.580577,2
879.0136725,2
662.6446248,2
1398.826099,3
602.677488,3
0,0
1450.698931,2
381.7251176,5
363.686197,2
0,0
0,0
59.46303657,3
0,0
1058.582045,2
753.9750323,2
831.0837533,2
1250.071517,3
1373.523684,2
0,0
1747.70507,2
0,0
821.9046315,2
1793.454074,2
372.0011751,2
0,0
0,0
1167.671944,3
816.9593352,2
640.2902798,4
402.4294094,2
716.161143,2
59.46303657,3
132.2097638,2
320.1130887,5
59.46303657,3
1184.547079,2
0,0
1793.454074,2
662.6446248,2
781.1114412,2
811.1329593,4
58.32494271,5
882.3174279,2
0,0
819.1199341,3
833.0359055,2
306.9941836,2
1058.582045,2
1397.146916,1
121.4157351,5
1909.538399,1
1707.008637,1
497.1761742,3
0,0
1458.882802,2
952.2929119,6
73.39096408,5
708.634525,2
132.2097638,2
1061.287125,2
1061.358308,3
121.4157351,5
121.4157351,5
0,0
777.826421,3
0,0
0,0
1747.70507,2
289.1500902,4
73.39096408,5
59.46303657,3
580.4676953,3
0,0
1256.011421,1
323.3803174,4
1484.843213,3
0,0
1233.120623,2
0,0
0,0
59.46303657,3
890.2808831,3
59.46303657,3
890.2808831,3
773.4388721,2
1301.15192,5
0,0
952.2929119,6
938.4024013,2
416.5092608,3
290.0165384,6
1234.089382,3
1421.195091,3
1122.756323,3
631.8297829,3
1127.283745,6
354.4811821,2
337.8615452,2
600.2983774,2
587.3228548,3
847.8104597,6
713.9145418,2
847.8104597,6
563.6817043,2
950.5526338,3
1208.880878,2
1111.701862,1
714.4031231,3
0,0
0,0
1379.928184,3
846.8779984,3
711.5043433,2
502.0870647,3
934.7733834,2
0,0
363.686197,2
441.657343,2
1214.267895,5
711.5043433,2
1137.3853,2
846.8779984,3
618.1003175,3
130.4352505,2
498.0494814,2
523.9553277,1
191.2462525,3
711.5043433,2
1286.394148,3
817.8657806,1
1582.297752,3
1582.297752,3
0,0
916.2046229,2
0,0
1909.538399,1
1991.198247,1
787.5816948,2
130.4352505,2
401.0592676,6
669.2094052,4
0,0
460.7930143,3
913.1907601,6
1652.420556,1
0,0
711.5043433,2
1699.297844,3
717.7298458,2
711.5043433,2
701.4796108,2
1135.6431,3
600.5702311,2
1181.073802,2
1286.006447,3
1286.006447,3
168.8985633,2
227.8918902,3
888.5688686,1
0,0
0,0
1392.414067,3
723.375202,2
701.4796108,2
0,0
0,0
59.46303657,3
716.161143,2
999.4302246,3
1561.046795,2
472.2428276,2
1816.232008,1
1473.288648,2
867.7210837,5
66.40002995,4
856.3208937,2
1311.028983,3
0,0
836.689159,2
503.6203509,2
678.656468,3
706.3690763,1
666.128242,2
1698.060879,3
1250.071517,3
361.1078644,4
0,0
1067.966087,2
1575.399796,1
1500.777147,2
768.4890351,2
0,0
0,0
622.180011,3
1377.78821,1
1012.340184,2
1217.158854,2
0,0
1375.13299,3
0,0
0,0
0,0
716.161143,2
1497.748915,3
0,0
537.2327017,3
0,0
1159.12039,3
797.5700512,2
632.373094,2
187.0057265,4
1566.433472,1
569.7044257,2
186.1708045,2
603.0988809,3
881.3007492,3
1181.885011,6
1305.979274,3
1654.382721,1
1315.766532,2
1407.345588,2
1566.433472,1
0,0
1863.307191,2
0,0
1935.949479,1
1236.510306,3
1666.324616,1
1484.843213,3
958.2960068,1
817.8657806,1
778.8175239,3
1593.934328,2
298.1167028,4
1518.748019,1
301.8179204,2
764.8562264,3
1421.045703,2
1111.701862,1
1755.818143,2
0,0
1935.949479,1
671.3386017,3
1666.324616,1
500.4973191,2
1648.11595,3
1349.392466,2
288.2739036,5
0,0
0,0
0,0
711.5043433,2
0,0
464.3408927,5
522.5511464,5
1380.967201,2
0,0
731.2225832,2
0,0
1218.539481,2
956.1017298,2
711.5043433,2
0,0
1830.351248,1
1470.688541,2
881.3007492,3
1485.623717,1
898.4539038,1
668.2493235,3
0,0
0,0
1895.857492,1
571.3747803,2
445.4927776,2
1668.542257,2
1226.009089,2
1256.929128,2
662.7828431,4
421.2254915,4
0,0
1234.992493,2
1079.881459,2
666.128242,2
1722.023986,1
1070.563324,2
778.8175239,3
0,0
1336.617258,3
1483.801973,1
946.5069527,2
0,0
1013.926259,2
1409.318513,3
363.686197,2
384.6061261,5
1365.568007,2
0,0
0,0
1666.324616,1
1343.45417,1
985.9870625,2
148.9411576,3
593.0687353,2
1593.934328,2
593.0687353,2
1593.934328,2
0,0
1474.047507,2
1191.785665,3
1121.590882,2
820.3871458,2
484.4415261,3
0,0
815.2051857,2
0,0
1390.275262,1
716.161143,2
1365.568007,2
0,0
1615.671548,1
598.2428183,2
0,0
0,0
711.5090271,3
1380.967201,2
416.5092608,3
596.7212741,4
1593.934328,2
180.5062112,6
1230.397111,2
1135.6431,3
601.6599857,3
601.6599857,3
1189.968249,3
0,0
618.1003175,3
0,0
0,0
0,0
377.4226704,6
881.3007492,3
0,0
0,0
1192.314364,2
716.161143,2
0,0
1804.653126,1
0,0
442.8294624,3
442.8294624,3
716.161143,2
0,0
484.4415261,3
0,0
0,0
716.161143,2
0,0
1052.555729,1
0,0
0,0
1518.748019,1
0,0
898.4539038,1
377.4226704,6
0,0
1044.13099,2
168.8985633,2
716.161143,2
503.7038192,3
1422.27873,1
1422.27873,1
123.610379,2
0,0
168.8985633,2
168.8985633,2
711.5043433,2
0,0
711.5043433,2
711.5043433,2
1422.27873,1
1470.658524,1
0,0
0,0
711.5043433,2
711.5043433,2
168.8985633,2
711.5043433,2
1753.973037,2
610.8487338,4
1095.162584,4
1293.98626,4
989.8834037,4
1637.414887,4
1327.256012,3
1327.256012,3
651.3467496,4
511.3186886,5
1701.423728,3
505.1400878,5
595.8279609,5
1997.384752,1
1997.384752,1
1085.618839,3
1729.736686,4
1753.368256,3
865.4424945,5
1678.294156,2
1678.294156,2
1678.294156,2
479.4560761,5
972.912101,4
1207.199116,3
1681.281108,3
1746.438812,3
1346.656472,4
1701.423728,3
1974.475606,1
1769.929886,2
1340.192303,3
1340.192303,3
1149.47729,4
1803.046177,2
1531.432058,3
1346.656472,4
1346.656472,4
1531.432058,3
1186.965789,4
1595.037871,2
1600.520331,3
1525.702909,4
1340.192303,3
1669.629736,3
1807.902244,1
1346.656472,4
1729.736686,4
1346.656472,4
1811.906418,3
1425.104499,4
1340.192303,3
1346.656472,4
1346.656472,4
1729.736686,4
1915.300858,3
1858.387742,3
1811.906418,3
1778.155837,3
1746.438812,3
1778.155837,3
1827.922223,2
0,0
1346.656472,4
1778.155837,3
1753.368256,3
1669.629736,3
1778.155837,3
1085.618839,3
1738.142009,3
1085.618839,3
1398.029574,4
1733.709573,2
1398.029574,4
1019.379631,4
1805.051757,2
1778.155837,3
0,0
1806.479964,3
1827.922223,2
1827.922223,2
1778.155837,3
954.3932057,4
954.3932057,4
954.3932057,4
954.3932057,4
1140.605427,3
1778.155837,3
1165.439126,3
1729.736686,4
1746.438812,3
1746.438812,3
1085.618839,3
1398.029574,4
1398.029574,4
1018.853955,4
954.3932057,4
954.3932057,4
954.3932057,4
1018.853955,4
1018.853955,4
1974.875951,2
1746.438812,3
1778.155837,3
1398.029574,4
954.3932057,4
1346.656472,4
1296.955001,4
1346.656472,4
1324.327093,3
1917.78024,2
0,0
1424.596965,4
0,0
0,0
1738.142009,3
1535.296848,3
1811.906418,3
1099.62686,3
1099.62686,3
974.8061492,4
1085.618839,3
1272.084154,3
0,0
1085.618839,3
1682.781064,4
1837.904936,2
1573.986244,2
1778.155837,3
1914.856213,1
0,0
1915.300858,3
1915.300858,3
1068.713741,3
1729.736686,4
0,0
923.3011885,4
0,0
1043.880535,4
1019.379631,4
1798.811064,2
0,0
1535.296848,3
1085.618839,3
1681.281108,3
1250.206789,4
1980.042222,2
1250.206789,4
953.5814071,4
1917.78024,2
1858.387742,3
1085.618839,3
1140.605427,3
1682.781064,4
1473.746573,4
0,0
1473.746573,4
1018.853955,4
1729.736686,4
1858.387742,3
1346.656472,4
1034.276302,3
1378.23386,4
1681.281108,3
1827.922223,2
1600.520331,3
1535.296848,3
1249.124715,4
1917.78024,2
991.1131429,4
0,0
1473.854103,3
1424.596965,4
1597.385707,3
1613.677846,3
1729.736686,4
1728.833393,2
1806.479964,3
1729.736686,4
1729.736686,4
1488.073572,4
1019.379631,4
1613.677846,3
1746.438812,3
0,0
0,0
1860.658905,2
1034.276302,3
974.8061492,4
0,0
1746.438812,3
0,0
1117.565577,4
1827.922223,2
0,0
1424.596965,4
1099.62686,3
1597.385707,3
1290.571837,4
1915.300858,3
1473.854103,3
1915.300858,3
1738.142009,3
923.3011885,4
974.8061492,4
1019.379631,4
1850.892147,3
1819.565022,1
1488.073572,4
1860.658905,2
1573.986244,2
0,0
1340.192303,3
923.3011885,4
0,0
1827.922223,2
991.1131429,4
1340.192303,3
1473.854103,3
1819.565022,1
1473.854103,3
1888.298547,1
1819.565022,1
911.3812941,4
1597.385707,3
1195.601794,4
1068.713741,3
1740.333324,2
1068.713741,3
1099.62686,3
1597.385707,3
1068.713741,3
1068.713741,3
1778.155837,3
923.3011885,4
0,0
0,0
